revealSourceFrameIndex,observedSourceFrameIndex,ageFrames,finalObservation,cohortPixels,supportPixels,originalCorrespondenceBitExact,reason,enhancedMinusOriginal_signedMeanNits,enhancedMinusOriginal_meanAbsoluteNits,enhancedMinusOriginal_rmsNits,enhancedMinusOriginal_maximumAbsoluteNits,changeFromReveal_signedMeanNits,changeFromReveal_meanAbsoluteNits,changeFromReveal_rmsNits,changeFromReveal_maximumAbsoluteNits
27,31,4,False,10440,10440,True,,0.35026333780428764,0.7853577429383498,1.4223977107695291,14.658287048339844,0.02664265409207131,0.21491741561265437,0.3786315010841821,2.6666717529296875
29,31,2,False,10440,10440,True,,0.3231173730064017,0.3231173730064017,0.32947684697140495,0.5041050910949707,-0.04893357840534371,0.07167437623134823,0.12168059552378249,0.8949222564697266
30,31,1,False,10440,10440,True,,0.33147280976690097,0.33147280976690097,0.3384609677145809,0.5150470733642578,-0.05681122418868892,0.06727292544540317,0.10503323027441501,0.7956924438476562
31,31,0,False,10440,10440,True,,0.38585945303108193,0.38585945303108193,0.39975724488840214,1.001244306564331,0.0,0.0,0.0,0.0
24,32,8,False,10440,10440,True,,0.04016953152943388,0.9396012086939842,1.4842356746737575,8.427152156829834,-0.08591379249232939,0.32421146399825623,0.5322149472184156,4.499677658081055
28,32,4,False,10440,10440,True,,0.31107683704350036,0.32646660514337655,0.47308308611788846,4.972042083740234,-0.1132512239851105,0.1379280514605962,0.17022606303745197,0.9660446643829346
30,32,2,False,10440,10440,True,,0.30287742420631353,0.30287742420631353,0.30908142454635795,0.47309303283691406,-0.08540660974927637,0.09246422305874441,0.1227501398380529,0.821953535079956
31,32,1,False,10440,10440,True,,0.3036517778499525,0.3036517778499525,0.3107970828065662,0.4771900177001953,-0.08220767518112942,0.08430593892227796,0.11500720400870065,0.7289848327636719
32,32,0,False,10440,10440,True,,0.3327542443385069,0.333443014603465,0.3501475754514145,1.0348999500274658,0.0,0.0,0.0,0.0
25,33,8,False,10440,10440,True,,0.18924330197379355,0.6986640438266184,1.1759113031936035,8.736260890960693,-0.04344548873060965,0.1988515682071257,0.33084550962620607,2.6649513244628906
29,33,4,False,10440,10440,True,,0.327102612634576,0.327102612634576,0.33085746143277917,0.4847145080566406,-0.044948338777169417,0.06586751744512702,0.11960628322142401,0.8933486938476562
31,33,2,False,10440,10440,True,,0.3218320503849941,0.3218320503849941,0.325406960084248,0.4577293395996094,-0.0640274026460879,0.07275353462303279,0.10490676480702943,0.7088236808776855
32,33,1,False,10440,10440,True,,0.32958535597698896,0.32958535597698896,0.3339488460586597,0.47516775131225586,-0.0031688883615179535,0.05198512726664391,0.09716872050727485,0.7638113498687744
33,33,0,False,10440,10440,True,,0.38421515077162216,0.3850301722152632,0.4043649485422551,1.1619670391082764,0.0,0.0,0.0,0.0
26,34,8,False,10440,10440,True,,0.2435766148194195,0.2435766148194195,0.2468456142880603,0.3932619094848633,-0.10370016647633618,0.10820329256289155,0.12486469128136712,0.6552250385284424
30,34,4,False,10440,10440,True,,0.26375889124998186,0.26375889124998186,0.26653385361802834,0.3719010353088379,-0.124525142705608,0.1296597564052957,0.15359826786556635,0.8302781581878662
32,34,2,False,10440,10440,True,,0.2631988341324174,0.2631988341324174,0.2660420026820379,0.39819812774658203,-0.06955541020608953,0.08584147164952557,0.12013456227808283,0.7865517139434814
33,34,1,False,10440,10440,True,,0.27636473867019323,0.27636473867019323,0.2806856172813073,0.48101377487182617,-0.10785041210142893,0.1236441038120752,0.15903734750522716,0.9066414833068848
34,34,0,False,10440,10440,True,,0.2470467579547473,0.796365563523876,1.5622294960158412,16.176371574401855,0.0,0.0,0.0,0.0
27,35,8,False,10440,10440,True,,0.4828083386747012,0.8775678591100954,1.5032721699645186,14.564051628112793,0.15918765496248485,0.3354157048737866,0.6457085962842422,5.672935485839844
31,35,4,False,10440,10440,True,,0.2892552870671868,0.2892552870671868,0.2936652613116247,0.44237709045410156,-0.09660416596389518,0.09825664212116032,0.12598529620041407,0.6901302337646484
33,35,2,False,10440,10440,True,,0.29238839903858277,0.29238839903858277,0.2964918740977265,0.44226980209350586,-0.09182675173303938,0.10643197324693127,0.14740577694641419,0.9047958850860596
34,35,1,False,10440,10440,True,,0.5250527108956419,0.7904139090733814,1.381238868949142,15.398484230041504,0.2780059529408946,0.3539887727943569,1.0314494101328613,12.527667999267578
35,35,0,False,8352,8352,True,,0.37297760772294014,0.5881826026534059,1.189781089482979,15.353752136230469,0.0,0.0,0.0,0.0
28,36,8,False,10440,10440,True,,0.3093788433729613,0.3193867080284718,0.40072585786760045,3.692718505859375,-0.11494921765564958,0.140962578533253,0.18827126444825074,1.1045894622802734
32,36,4,False,10440,10440,True,,0.2776203452094457,0.2776203452094457,0.2804069815480969,0.3858919143676758,-0.055133899129061255,0.07912152431629323,0.11352821305360908,0.7696487903594971
34,36,2,False,10440,10440,True,,0.4227678145751795,0.7098096040359402,1.3167217585082658,15.331636428833008,0.1757210566204322,0.2996510023776903,0.9295670977398326,12.3363037109375
35,36,1,False,8352,8352,True,,0.3173994029732956,0.5548141453305728,1.1644854322513718,15.395816802978516,-0.055578204749644484,0.05872586536986009,0.12333449903574152,1.104146957397461
29,37,8,False,10440,10440,True,,0.28773552147364706,0.28773552147364706,0.2903694205011142,0.38738250732421875,-0.08431542993809833,0.10292429244229011,0.1459217205040542,0.8925600051879883
33,37,4,False,10440,10440,True,,0.3007277771583158,0.3007277771583158,0.30337173610556983,0.4028053283691406,-0.0834873736133064,0.10101556806881004,0.1426657375979554,0.8661553859710693
35,37,2,False,8352,8352,True,,0.346559999574875,0.5814998505653701,1.173795863434672,15.27630615234375,-0.026417608148065107,0.053673402797597275,0.11676505274393245,1.0772323608398438
30,38,8,False,10440,10440,True,,0.28992689831960244,0.28992689831960244,0.29260465394356033,0.37928104400634766,-0.0983571356359874,0.10523001047691014,0.13460958416296073,0.7838695049285889
34,38,4,False,10440,10440,True,,0.48091496443459203,0.7590748925965712,1.3485992990255968,15.188791275024414,0.23386820647984477,0.32370786564484105,0.9823591588618988,12.699750900268555
31,39,8,False,10440,10440,True,,0.2866032966099784,0.2866032966099784,0.289224507326659,0.3802151679992676,-0.09925615642110354,0.101861011624184,0.13158218825878285,0.669980525970459
35,39,4,False,8352,8352,True,,0.37877313788899364,0.6012458663295817,1.193719497240053,15.192197799682617,0.005795530166053529,0.04701213854558928,0.08150492233624143,1.0304985046386719
32,40,8,False,10440,10440,True,,0.2938526899269562,0.2938526899269562,0.2961062337761029,0.38779234886169434,-0.03890155441155074,0.07307981436888986,0.1076297829467318,0.725104570388794
33,41,8,False,10440,10440,True,,0.32734554142026306,0.32734554142026306,0.3297398181947749,0.45556116104125977,-0.05686960935135911,0.08324896639943274,0.12873004252956252,0.8410909175872803
34,42,8,False,10440,10440,True,,0.4720469235650729,0.7527065815101943,1.3455948954853707,15.015320777893066,0.2250001656103256,0.3200061166918293,0.9697074937884047,12.671974182128906
35,43,8,False,8352,8352,True,,0.35963378676319185,0.5913572000151698,1.179469787107128,15.144582748413086,-0.013343820959748284,0.05655689549895234,0.11022348088942645,1.123983383178711
8,47,39,True,10440,10440,True,,-0.30249062917013275,0.92348319418814,1.6018304811520163,9.141770839691162,-0.3697391803846201,0.46994192461705603,0.7466445653048117,4.4711456298828125
9,47,38,True,10440,10440,True,,-12.894977351335159,14.242135862944265,53.753206959170434,809.4047241210938,-1.637079400208744,7.579573252480798,37.1015799422833,523.390380859375
