sourceFrameIndex,ptsValue,ptsTimescale,durationValue,durationTimescale,phase,generation,historyReset,usedModel,publicMotionRequested,region,residual,regionPixels,temporalSupportPixels,temporalUnavailableReason,signedMeanNits,meanAbsoluteNits,rmsNits,maximumAbsoluteNits,temporalSignedMeanNits,temporalMeanAbsoluteNits,temporalRmsNits,temporalMaximumAbsoluteNits
15,15,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.30145761232071944,0.30145761232071944,0.3123945813685569,0.5062365531921387,,,,
15,15,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-4.0472289662302276e-10,2.3756007598751368e-08,7.423180758519814e-08,2.384185791015625e-07,,,,
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-1.4412979665290286,2.133069450597049,13.87334047004356,822.9418029785156,-0.0037374568741471424,0.30717144463564194,2.185949395532688,195.12750244140625
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.081631687712605e-10,4.3923772189849316e-08,1.848322338543652e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,-0.16566243265514022,4.10150858076482,9.045995778099972,167.5283203125,0.7292144734117454,0.8609517127461018,1.6040965956184945,29.757080078125
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.07994862877850636,0.9938813696038525,1.5367813844231117,8.192263126373291,,,,
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-3.121060582108577e-10,8.356830017167794e-08,2.4395507678324734e-07,9.5367431640625e-07,,,,
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.2683121607750041,0.2683121607750041,0.27819620609905626,0.47128868103027344,,,,
16,16,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-4.4151588722511576e-10,2.379280058935346e-08,7.434005313662571e-08,2.384185791015625e-07,,,,
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-1.7232407361655564,2.4003919285640585,14.590502712338445,826.7645263671875,-0.10530296422946808,0.29086554385656527,2.1701514194963143,168.86700439453125
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.0055633979537249e-10,4.3478167346508034e-08,1.841254045215275e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,-1.017605995280742,3.48020668646718,8.078099919274786,175.46401977539062,-0.8519435626256017,1.3059936178479425,2.1857547150576178,27.911255836486816
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-7.433780894579787,8.219281353631162,16.756441509212525,105.3896255493164,,,,
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-3.6539245839319925e-10,3.3273550742430704e-08,1.5341721401068944e-07,9.5367431640625e-07,,,,
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.25532110398443636,0.25532110398443636,0.26417219272611003,0.4314236640930176,,,,
17,17,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-3.924585664223251e-10,2.401355853296602e-08,7.471278565130541e-08,2.384185791015625e-07,,,,
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-1.5183682723125393,2.2942937859700816,13.32928061360198,875.4136657714844,0.35684877663967973,0.47172043874806596,2.9400775820560003,159.5594482421875
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-9.996241320866652e-11,4.333690419219305e-08,1.8457479576842415e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,-0.06352988689100682,3.6202581179262845,7.759657717598927,176.6517333984375,0.9540761083897351,1.1049250552528282,1.804433935452033,27.517890453338623
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-5.631747272896127,6.5604661691995725,12.574018829487448,104.26954650878906,,,,
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-2.3217645793734534e-10,1.7306661544936217e-08,1.0865370089815005e-07,9.5367431640625e-07,,,,
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.27920900999028003,0.27920900999028003,0.2872579414941286,0.4786686897277832,,,,
18,18,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-4.0472289662302276e-10,2.4099408844370902e-08,7.48984563224683e-08,2.384185791015625e-07,,,,
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-1.648714354457771,2.2870065034452542,13.043325947427938,844.0317687988281,-0.1260602091960664,0.47084825164938654,2.203904868631254,141.94775390625
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.9526478704471695e-10,4.261797890231573e-08,1.7752163169888964e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.35092815448164866,4.0651575697217215,8.37231923459808,165.1266326904297,0.41445804137265546,0.8040302847299159,1.3719456801423837,19.482589721679688
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-0.008706744395833972,0.9139766812000999,1.477258413778746,8.49002981185913,,,,
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-9.134811459829981e-11,8.211434268098834e-08,2.416884939300658e-07,9.5367431640625e-07,,,,
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.26247991508662455,0.26247991508662455,0.2766121363247071,0.4686589241027832,,,,
19,19,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-3.311369154188368e-10,2.4172994825575087e-08,7.507393127517325e-08,2.384185791015625e-07,,,,
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-2.1645302558154067,2.9049817320482356,21.07292377374264,1993.0906066894531,-0.17371423316618215,0.47247689130330184,3.120690223061975,217.76470947265625
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.794115158457191e-10,4.5383346776679246e-08,1.8899516507388594e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.7175790872186956,4.12339741148264,8.542249837745937,163.38206481933594,0.3666509327370469,0.5796740884277708,0.9990556900195209,22.333526611328125
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-14.243741336540767,15.637272634287513,99.4352954160066,1993.0906066894531,,,,
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,3.8822948704277416e-10,1.3892525761824762e-07,4.246858484819005e-07,1.9073486328125e-06,,,,
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.2824750223400171,0.2824750223400171,0.294741351910713,0.49184703826904297,,,,
20,20,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-3.311369154188368e-10,2.4369224108786248e-08,7.542365645041963e-08,2.384185791015625e-07,,,,
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-3.3778250001112364,4.124887215659056,36.32391529951967,1961.2100830078125,0.3750249535923935,0.7174589377254467,6.598540938901677,662.1461181640625
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.911301442680331e-10,4.6303498962798596e-08,1.915167878157916e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.6309650662924862,3.9047462811914784,7.572946798393092,161.38571166992188,-0.0866140209262094,0.7103374056032791,1.6481599062185626,25.859771728515625
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-65.40739029374159,66.42034122381327,195.4003272585811,1906.2993774414062,,,,
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-7.764589740855483e-10,6.319767061625709e-08,2.1319486048911536e-07,9.5367431640625e-07,,,,
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.2471661793719594,0.2471661793719594,0.2616051075363542,0.4586925506591797,,,,
21,21,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-3.311369154188368e-10,2.4369224108786248e-08,7.550115316385079e-08,2.384185791015625e-07,,,,
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-3.583988852918113,4.413336611754104,36.98077995013959,1949.2550048828125,0.43576664306874696,0.9044892494471213,8.067071277302965,804.3270263671875
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.715990968975098e-10,4.7400915391719424e-08,1.9438935017214323e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.3646135305074706,3.672854904907055,7.119892542063258,167.56564331054688,-0.2663515357850155,0.6969623717920685,1.3038576198701344,22.881115913391113
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,-25.931653230491726,27.109692366522086,122.55551245950215,1949.2550048828125,,,,
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,5.024146302906489e-10,7.191380321751153e-08,2.2798001074868447e-07,9.5367431640625e-07,,,,
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.3335683960850837,0.3335683960850837,0.3481129343110843,0.5918750762939453,,,,
22,22,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-2.575509342146508e-10,2.4491867410793227e-08,7.575246994925203e-08,2.384185791015625e-07,,,,
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-3.4404749761159907,4.273732825232681,34.81648998564689,1981.4977416992188,0.15294979313129467,0.5040405614536461,4.436654790264609,421.3828125
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.802110324047464e-10,4.8603776633110824e-08,1.974660307477968e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.738908837498243,3.6853737813945133,7.250466251155752,172.7671356201172,0.37429530699077235,0.5801823915944626,0.9807438031170763,18.37548828125
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.154005380795072,0.9430765159018957,1.4486853985805046,8.174552917480469,,,,
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-7.003355452536319e-10,7.66715175195063e-08,2.3686057054621708e-07,9.5367431640625e-07,,,,
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.28739590560212547,0.28739590560212547,0.2961569112786649,0.4595503807067871,,,,
23,23,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-2.3302227381325554e-10,2.451639607119462e-08,7.584890852420188e-08,2.384185791015625e-07,,,,
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,421200,,-4.570125915060716,5.3770458804830366,43.492013480542944,1963.229248046875,-1.163236811625141,1.3627831980191574,10.989867341082523,621.58984375
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,421200,,-1.8461979514452533e-10,4.982801923162363e-08,2.0050055648872097e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,0.34224677352023003,3.6274735285604365,7.404644538881154,162.00521850585938,-0.39666206397801296,0.6333889589584307,1.2290565243942417,22.3792724609375
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.12608332402176328,0.9702242277324733,1.4841800507608576,8.361902713775635,,,,
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-5.480886875897988e-10,7.627567568958034e-08,2.3638310397474657e-07,9.5367431640625e-07,,,,
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,3240,0,no visible same-material predecessor,0.3826206623404114,0.3826206623404114,0.4001132163739638,0.6545634269714355,,,,
24,24,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,3240,0,no visible same-material predecessor,-1.3490763220767424e-10,2.451639607119462e-08,7.592597118926486e-08,2.384185791015625e-07,,,,
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,434880,423288,,-4.555697217693472,5.414545079614373,44.555719711486645,1939.1381225585938,0.017803245005870293,0.5386976531405131,4.0924573271772395,393.471923828125
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,434880,423288,,-1.9085602430493802e-10,5.058461317309627e-08,2.02315506079873e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,83520,83520,,-0.7713234768269315,3.0475007089942046,7.179556261870536,161.02255249023438,-1.1135702503471616,1.2638034525264346,2.065572260777756,24.0887451171875
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,83520,83520,,-7.631373740399629e-09,2.1883582703455198e-07,7.409539035351461e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.23268879070440318,0.717162760136837,1.1715894289643396,8.17716932296753,,,,
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-7.079478881368235e-10,5.5631001790364584e-08,1.890632901037807e-07,9.5367431640625e-07,,,,
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.36045927185289284,0.3610688215121627,0.39559408976965144,1.1455192565917969,,,,
25,25,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,5.174014303419325e-10,1.9074866065272578e-08,6.598894921733152e-08,2.384185791015625e-07,,,,
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,443232,431640,,-4.81845539658111,5.7004515650733145,45.57139007501778,1988.1971435546875,-0.3660431169046978,0.7251630555850342,4.841444659471832,333.6209716796875
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,443232,431640,,-1.9053192806310454e-10,5.022828193461712e-08,2.007711695067052e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,75168,75168,,0.2532668452167005,3.3429331840331145,7.240593516379183,156.77420043945312,1.0455539858277147,1.14087848460514,1.7093805505572612,25.1448974609375
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,75168,75168,,-4.601238364951398e-09,2.1106489367462717e-07,7.190139734035703e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.3472767812957557,0.3472767812957557,0.3573879921351173,0.8489797115325928,,,,
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-2.854628581196869e-10,2.7020011063888764e-08,7.910375547862556e-08,2.384185791015625e-07,,,,
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.3282653805627315,0.3291031021831764,0.3517542320879554,1.0662903785705566,,,,
26,26,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,3.794277155840838e-10,1.9212839780030427e-08,6.648558048824888e-08,2.384185791015625e-07,,,,
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,451584,439992,,-4.409726667196146,5.273804693690187,43.33574042981296,1965.7302856445312,0.3208554450444032,0.6557637415527241,4.649671476609953,328.0828857421875
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,451584,439992,,-9.441696169334924e-11,5.194094406549262e-08,2.0834225375549186e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,66816,66816,,0.22453888767312066,3.4323280869940316,7.434140955571826,169.03770446777344,0.09066772553950815,0.557921627644654,1.0503552412630568,24.921829223632812
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,66816,66816,,-2.2599142934475215e-09,1.9175967494189968e-07,6.698788576138761e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.3236206837122163,0.8719057346783379,1.5947787727831166,15.592307090759277,,,,
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,3.870876356102954e-09,1.1591695125380086e-07,4.0762662562989324e-07,1.9073486328125e-06,,,,
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.33427092753764653,0.3350406119737912,0.3597216889106234,1.1412053108215332,,,,
27,27,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,3.104408582051595e-10,1.9971695211198593e-08,6.801418432409144e-08,2.384185791015625e-07,,,,
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,459936,448344,,-4.564025487424762,5.460617338764522,43.08139048709723,1980.9450073242188,-0.24992393602832375,0.6516856578777133,4.83822560672773,403.0439453125
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,459936,448344,,-1.2097538765790708e-10,5.186060004847073e-08,2.0801049567014112e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,58464,58464,,0.018766015959039394,3.9558128337906813,8.968411837842345,177.66415405273438,-0.06704194293233562,0.7423307409992924,1.698412782368709,28.824737548828125
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,58464,58464,,-8.164237742223045e-09,1.6267304871991872e-07,5.874068981855514e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.42432806102861087,0.4326653173067256,0.5384713104112179,4.535514831542969,,,,
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-2.816566866780911e-10,2.7655641694635267e-08,8.10332952394829e-08,2.384185791015625e-07,,,,
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.4813164978598555,1.4473949531783108,2.4299284720555154,15.997260093688965,,,,
28,28,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,-9.658160033049407e-09,1.292813707281042e-07,4.5186541142241794e-07,1.9073486328125e-06,,,,
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,468288,456696,,-4.225092527245674,5.02931900829673,42.9594033471213,1939.6842041015625,0.25621375082230896,0.7735701602714463,5.235169118052673,489.41015625
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,468288,456696,,-1.5867825743983826e-10,5.180615997766287e-08,2.0769572838279706e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,50112,50112,,-0.20283154017744343,3.7626792629772345,8.63073907108818,161.0630340576172,-0.08610238277195946,0.6445243139178347,1.3061914275210758,48.77919006347656
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,50112,50112,,-9.915076605357125e-09,1.2652348233771455e-07,4.610005939156749e-07,3.814697265625e-06,0.0,0.0,0.0,0.0
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.3720509514117454,0.3729576428807406,0.3926580796578195,1.157325029373169,,,,
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-2.968813724444744e-10,2.8797493127114014e-08,8.286046942332354e-08,2.384185791015625e-07,,,,
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.2791893569821561,0.7631883605348843,1.3500792394794192,11.978663444519043,,,,
29,29,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,-1.4280279477437338e-08,1.286604890116939e-07,4.5002347432121973e-07,1.9073486328125e-06,,,,
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,background,enhancedMinusOriginal,476640,465048,,-4.667519753111774,5.48298025749828,46.00092996444052,1937.8447875976562,-0.5379793411091228,0.7692446930306887,5.7201361289941905,446.583740234375
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,background,identityMinusOriginal,476640,465048,,-1.661311903829021e-10,5.177542845701576e-08,2.073790886930931e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,enhancedMinusOriginal,41760,41760,,-0.02916421948398058,3.221520970953036,7.647105216656206,159.6004180908203,-0.3223227053224127,0.5580150844255702,1.1029123042844677,25.847686767578125
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,foreground,identityMinusOriginal,41760,41760,,-1.4120896048320511e-09,1.133211423306325e-07,3.986980263923634e-07,1.9073486328125e-06,0.0,0.0,0.0,0.0
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,enhancedMinusOriginal,10440,0,no visible same-material predecessor,0.38828403395558986,0.3884543988287525,0.4015172166545011,1.0539493560791016,,,,
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,newlyRevealedBackground,identityMinusOriginal,10440,0,no visible same-material predecessor,-2.968813724444744e-10,3.016771484608851e-08,8.480886574141607e-08,2.384185791015625e-07,,,,
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,enhancedMinusOriginal,1152,0,no visible same-material predecessor,0.36983659877269354,0.7476121613548862,1.3287172495457196,11.652670860290527,,,,
30,30,30,1,30,panAndOcclusion,1,False,True,automatic,newViewportBackground,identityMinusOriginal,1152,0,no visible same-material predecessor,-2.4145400082623517e-09,1.256250672870212e-07,4.444333604627358e-07,1.9073486328125e-06,,,,
